city,osm_id,name,area,combined_score_cultural,combined_score_environmental,combined_score_nature,combined_score_physical,combined_score_social
taipeh,247419611,民享公園,0.141431964337887,-0.180613845362932,-0.49774854597793,-0.0386045783019735,1.23584417992025,-0.0077659861988353
taipeh,5345140,民族公園,1.00427808741242,-0.248234767656572,-0.647256750220739,-0.507603147292527,0.168357688011472,-0.249267193506422
taipeh,248976468,民有一號公園,0.157762213864824,-0.22722875105582,-0.501520885935181,-0.0512953559142637,1.50491473705718,-0.0138594621967901
taipeh,236271552,民有三號公園,0.114841044960436,-0.225089463702205,-0.491488923171322,0.469540216317854,1.26215597596084,0.0023452078506277
taipeh,248953982,民有二號公園,0.0596850785960441,-0.222216100046485,-0.478014586891767,0.0277837347903095,0.831707826277461,0.0241103577677274
taipeh,360333407,民榮公園,0.114333969677264,-0.225063700618417,-0.491368109902919,-0.0171397325523897,1.26266380433572,0.0025403580119572
taipeh,273202837,民權公園,2.94576997621303,-0.296664795974386,-0.827133906512118,-1.1467115905685,1.36315785965337,-0.539823491947902
taipeh,243495721,民生公園,1.47816635407247,-0.27032518010172,-0.703617051610694,-0.731180393834674,0.655420565263598,-0.340306216407055
taipeh,279063281,民生公園,0.18915566904411,-0.228743834982469,-0.508625712460976,-0.0751971713483269,0.703036544087787,-0.0253359172340255
taipeh,368435594,民生公園,0.956015399458473,-0.256926201664231,-0.640783953227965,-0.519799424117569,0.634606920356801,-0.238811658331422
taipeh,9350171,水景公園,0.505482240108813,-0.242100923178034,-0.571262370965518,-0.285917284717247,0.439748637746868,-0.126513165179517
taipeh,421952569,水泥地空間,0.408133216944494,0.0863742552896749,-0.553510366341375,-0.226196595328083,0.514367690589635,-0.0977469584196048
taipeh,1026471852,水源町公園,0.0831782848801473,-0.22345785178547,-0.483837650907176,0.643286539975283,0.807231068262104,0.0147043389002493
taipeh,55259184,永康公園,0.274395604895836,-0.232664181653269,-0.527009765335603,1.32421497832351,1.11284711453393,1.20406828696464
taipeh,286687104,永昌公園,0.18490700674079,-0.228541146038437,-0.507675224002407,0.700014083999782,1.19411822683807,-0.0238005893806896
taipeh,438178457,永春公園,0.135340665440643,-0.226121297642348,-0.496327599774773,-0.0338242794774659,1.2418170073313,-0.0054707260469297
taipeh,218489810,永春崗公園,0.99039739760648,-0.257912956250368,-0.645411234947956,0.438806401814779,0.175140495995049,-0.0871514824522715
taipeh,5606935,永春陂溼地公園,3.83870970205036,-0.308217355411101,-0.881308417430688,-0.388381472920212,-0.376417360242631,-0.572152947815494
taipeh,375788648,永欣綠地,0.133637807042727,-0.226036297861715,-0.495929002254529,-0.0215932142591396,1.2434924783587,-0.00482686985953
taipeh,203799178,永盛公園,0.389705438090083,-0.237569380731322,-0.550012179862659,-0.214428115511631,1.02589315828515,-0.0921876455008595
taipeh,183864397,永直公園,0.384137025660647,-0.237342017753556,-0.548945985121228,-0.210841259473144,1.10269786738555,-0.0904654168206032
taipeh,302249051,永福河濱公園,3.36473746868891,0.193400362220321,-0.853932220687278,0.193019201144537,1.08932232987539,0.18890273716983
taipeh,136053134,江寧公園,0.101421151854907,-0.224403655319745,-0.488272896981874,-0.0067269226548701,1.27567427055659,0.0075400679682921
taipeh,787186853,河雙21號河濱公園,1.24950964475732,-0.264843107426988,-0.677909449100569,-0.644695752975616,0.0832962509291882,-0.298780622045049
taipeh,329422773,泉源公園,1.85710205963251,-0.278382872552082,-0.741402751829068,-0.708889960224806,0.317889739955793,-0.401341610871963
taipeh,249491003,泰和公園,0.10184791559289,-0.224425592941384,-0.488375771148376,-0.0070730084223023,1.56016911737471,0.0073738949108554
taipeh,304599944,泰順公園,0.13919663147736,-0.226313301571751,-0.497227981982443,-0.0368533146368352,1.23803232673013,-0.0069251170704318
taipeh,3297394,洲子一號環保公園,0.871653191886966,-0.254429575559387,-0.629076288020318,0.0066734892077354,0.707548007012344,-0.21990021934572
taipeh,165064561,洲子二號公園,0.410616903141713,-0.238415154226891,-0.55397834560466,0.259315429525364,1.28441423370835,-0.098594209073248
taipeh,910296940,洲美公園,1.44690568620346,-0.133450234412848,-0.700245903387021,-0.697749041109976,2.30670430687744,-0.334860787039796
taipeh,8141663,洲美蜆仔港公園,2.89689703203899,-0.295958998805819,-0.823824145015168,0.466352476534094,-0.416416324262761,-0.534477220808725
taipeh,652721799,洲美運動公園,2.8204044357508,0.1922500187357,1.82244088953624,-1.11786645889542,0.36083273048173,-0.0388871192050393
taipeh,301750980,海光公園,1.14659988304413,-0.262191330540695,-0.665474220641712,-0.602861580892047,0.815750735287127,-0.278693947195538
taipeh,370829279,清白公園,3.59078077525538,-0.305238779683893,-0.86734070022141,-0.794887531917821,-0.804791624838324,-0.604769688525794
taipeh,244114770,港墘公園,0.239057989800888,-0.231071736272096,-0.519542160415484,-0.111921913783192,0.682370235324672,-0.042969299789023
taipeh,244114450,港富公園,0.137957068818886,-0.226251649773877,-0.496938872368649,0.451205682833244,1.23924757458556,-0.0064581171413703
taipeh,234754533,港後公園,0.350618594545996,-0.235953803591984,-0.54243610099855,-0.188940929010115,0.560917430087072,-0.0799499746545926
taipeh,556426520,港華一號公園,0.133599488443921,-0.226034383684219,-0.495920025920735,-0.0324531333981652,1.24353020962004,-0.00481237035123
taipeh,556426517,港華三號公園,0.0835460851852749,-0.223477077300576,-0.483927806935694,0.0078906813008514,0.80685210500705,0.0570545236441573
