city,osm_id,name,area,total_nodes,total_spaces,social_nodes,physical_nodes,nature_nodes,cultural_nodes,environmental_nodes,nature_area,physical_area,environmental_area,social_area,cultural_area
berlin,1014561941,Lenné-Meyer-Garten,0.30939466562003,20,8,4.66666666666667,0.0,2.0,5.33333333333333,0.0,0.0,0.0917182161922138,0.0091132359004773,0.0,0.0
berlin,7579643,Leopoldplatz,2.75769107598367,38,9,11.0,5.0,11.0,1.0,0.0,0.0,0.251770331215669,0.0,0.0139164172275618,0.093542872180045
berlin,248536941,Lern- und Nachbarschaftsgarten,0.125462259274104,2,1,0.0,0.0,0.0,0.0,0.0,0.0026478792778093,0.0,0.0,0.0,0.0
berlin,30653672,Lesegarten,0.336357956215939,6,1,2.0,0.0,0.333333333333333,0.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
berlin,211509956,Lessinghöhe,2.55123020581936,85,15,8.33333333333333,5.0,52.3333333333333,0.333333333333333,5.0,0.346553670508762,0.165645937913405,0.0,0.0,0.0
berlin,23861012,Leuthener Platz,0.137908324055869,17,0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin,85324687,Lewaldplatz,0.249176688652026,24,8,9.0,10.0,0.0,2.0,0.0,0.0385556676462667,0.038157398030104,0.0,0.0,0.0
berlin,30771395,Liberty-Park,1.32985029004309,17,2,6.0,2.0,0.0,0.0,0.0,0.0,0.407193364543529,0.0,0.0,0.0
berlin,101331187,Lichtenrader Volkspark,4.67792968329814,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin,12357722,Lienemannbecken,0.939323849705738,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin,8670698,Lietzenseepark,16.2005097338243,178,36,91.0,15.0,53.0,6.0,3.0,0.690046060102648,0.641870451906841,0.0,0.0679981258869686,0.0
berlin,25508711,Lilienthalpark,5.80974687810875,106,10,31.3333333333333,0.0,69.0,0.666666666666667,0.0,0.943610510536786,0.625277920123041,0.0,0.0,0.011478973243532
berlin,404794534,Lilli-Flora-Park,0.274234344605401,14,1,0.0,0.0,11.0,0.0,0.0,0.0,0.0688195188605616,0.0,0.0,0.0
berlin,25944606,Linse,1.00575817529688,25,1,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin,35043006,Lortzingplatz,0.959011854142358,5,2,2.0,2.0,0.0,0.0,0.0,0.0,0.316686091177201,0.0,0.0,0.0
berlin,3088830,Louise-Schroeder-Platz,0.858011895490442,43,2,16.0,0.0,27.0,0.0,0.0,0.0150426404594288,0.143914991310359,0.0,0.0,0.0
berlin,3093671,Ludolfingerplatz,0.501903609611085,59,8,9.0,2.0,35.0,0.0,0.0,0.0093478443141236,0.0364099907094825,0.0,0.0,0.0
berlin,223296659,Ludwig-Turek-Platz,0.323660848449331,4,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin,51870754,Luisenhain,1.32405297108312,44,2,21.5,2.0,5.0,3.5,6.0,0.0,0.0115221691218054,0.0,0.0,0.0
berlin,28586183,Luiseninsel,0.579387172146008,1,4,0.0,0.0,0.0,1.0,0.0,0.230945947184022,0.0214381025360638,0.0,0.0,0.0
berlin,221140436,Luisenstädtischer Kanal Blütensträuchergarten,0.432504038504561,6,13,4.0,0.0,2.0,0.0,0.0,0.125250602447695,0.0188783383699649,0.0,0.0,0.0
berlin,297780839,Luisenstädtischer Kanal Immergrüner Garten,0.399200531366533,15,14,13.0,0.0,2.0,0.0,0.0,0.179012228440432,0.0,0.0,0.0,0.0
berlin,297780838,Luisenstädtischer Kanal Waldpflanzengarten,0.654953924562518,19,16,13.0,0.0,2.0,0.0,0.0,0.381606459971776,0.0,0.0,0.0,0.0
berlin,23693058,Luisenstädtischer Kirchpark,1.62285904335447,25,34,15.3333333333333,1.0,3.0,1.66666666666667,0.0,0.108557534610481,0.379819670772896,0.0,0.000522169888986,0.0
berlin,16000014,Lustgarten,1.99169122621731,120,12,26.0,0.0,89.0,2.0,0.0,0.0166372587347601,0.0689487521819772,0.0,0.0,2.2981524510348e-05
berlin,11405245,Lützowplatz,1.09421688879408,35,29,13.0,0.0,14.0,6.0,0.0,0.0967068634152907,0.0222389124059721,0.0,0.0,0.0
berlin,158001553,Magdeburger Platz,0.75074840551225,5,9,0.0,0.0,0.0,0.0,1.0,0.0,0.116031564427309,0.0,0.0,0.0
berlin,25738295,Marga-Meusel-Platz,1.51697827316346,40,7,17.0,0.0,15.0,0.0,0.0,0.233385978104068,0.0320447303226577,0.0,0.0,0.0
berlin,23462661,Margarete-und-Arthur-Eloesser-Park,0.55511460939911,26,10,4.0,1.0,16.0,0.0,0.0,0.184250518990856,0.0764688032867554,0.021583257038408,0.0,0.0
berlin,288073832,Maria-Jankowski-Park,0.888654685183938,2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin,587699645,Mariannenplatz,2.36335400124994,91,27,0.0,0.0,74.0,1.0,0.0,0.227382038544415,0.127452486865693,0.0,0.0,0.0
berlin,302643480,Marie-Schlei-Platz,0.0704258467238279,7,0,5.33333333333333,0.0,0.0,1.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0
berlin,36841,Marienhöhe,5.34901252221664,17,11,2.0,5.0,1.0,2.0,0.0,3.61429083913221e-05,0.61717875154175,4.52470891526702e-10,0.0,0.0
berlin,85583472,Marienplatz,1.37533122485139,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.134087148341062,0.0,0.0,0.0
